"user id	","tweets content	",created on,
CNN,"South Carolina is a red state, without question — but that didn't stop one man from yelling out the rallying cry ""Yes we can"" at a recent gathering for Jaime Harrison, a Democrat who hopes to challenge longtime Republican Sen. Lindsey Graham in the fall https://t.co/aqB18PiyKs",2/29/2020 6:11,
CNN,"A wild man from the wild west who brought a new brand of conservatism to the Republican Party. See how the 1964 faceoff between Barry Goldwater and President Johnson changes the course of American politics. #RaceForWH, Sunday at 9 p.m. ET/PT https://t.co/nMxTLFBA9H",2/29/2020 6:00,
CNN,"The Dow took its seventh straight day of losses and ended the week more than 3,500 points down. The index fell 12.4%, its worst week since 2008. https://t.co/fijKYgYGWM https://t.co/wO4e85MGXR",2/29/2020 5:36,
CNN,"It was a terrible week for the US stock market. The three major stock indexes posted their worst weekly percentage drops since the financial crisis, as coronavirus fears mount. https://t.co/my7Kq1LCnA",2/29/2020 5:34,
CNN,"RT @CNNBusiness: The three major US stock indexes posted their worst weekly percentage drops since the financial crisis. For the week, the…",2/29/2020 5:32,
CNN,"RT @CNNBusiness: It was a terrible week for the US stock market as coronavirus fears mount. The Dow closed 357 points, or 1.4%, lower on it…",2/29/2020 5:32,
CNN,The US Centers for Disease Control and Prevention hopes to have every state and local health department testing for the novel coronavirus by the end of next week https://t.co/b0ldIlHia2,2/29/2020 5:31,
CNN,"A policeman has been charged with distributing about a pound of marijuana he confiscated while on duty in December, the Colorado Bureau of Investigation says https://t.co/aaULj7bI32",2/29/2020 5:21,
CNN,"CBS says it is temporarily suspending production on ""The Amazing Race"" reality competition series because of concerns about coronavirus https://t.co/AuEkiejLsC",2/29/2020 5:11,
CNN,"The Catholic Diocese of Buffalo, amid a sexual abuse scandal, says it has filed for Chapter 11 federal bankruptcy protection https://t.co/TBTSdYAoRl",2/29/2020 5:01,
CNN,"At least 3 people were missing and 13 others sent to hospitals after apparently being dumped from a boat off the coast of San Diego, authorities say. The migrants were dropped off by a boat believed to have returned to Mexico, according to a fire official. https://t.co/GB2znXDgND",2/29/2020 4:51,
CNN,Tulane University has removed its Victory Bell after learning that it originally came from a plantation where Africans were enslaved https://t.co/rMgMEItbv5,2/29/2020 4:41,
CNN,One-on-one interviews with the Democratic candidates ahead of Super Tuesday. Monday starting at 8 p.m. live from Washington DC https://t.co/ff5wKI5SFT,2/29/2020 4:31,
CNN,"Despite a strong US economy, the coronavirus poses an evolving risk to economic activity, according to a statement from Federal Reserve Chair Jerome Powell https://t.co/vzJBHtev9M",2/29/2020 4:24,
CNN,For New Yorkers who rely on plastic bags for shopping: Get ready to pay a little more than you expected. Businesses across the state are preparing for the plastic bag ban that goes into effect on Sunday. Here's why it's happening -- and what to expect. https://t.co/EPaxiu97PJ,2/29/2020 4:21,
CNN,"This astronomy student found 4 exoplanets while working on her undergraduate degree.

Now a doctoral candidate, she has discovered an additional 17 planets by poring over data from NASA's Kepler mission. One is found within the habitable zone of its star. https://t.co/SoRPZFxQbc",2/29/2020 4:10,
CNN,"House lawmakers emerged from a briefing on coronavirus on Friday with Democrats saying that the country is not prepared to deal with the public health threat, while Republicans were less critical but still said more needs to be done to combat the spread. https://t.co/AuCBBjzYII",2/29/2020 4:00,
CNN,The shows will not go on for BTS and Green Day as they join other musical artists who have canceled concerts over coronavirus concerns. https://t.co/WjcxIv79jz,2/29/2020 3:50,
CNN,"Demand for products like hand sanitizers, face masks and cleaning wipes has spiked, according to CVS, Walgreens and others. CVS warns it may cause supply shortages. https://t.co/Ap11bj8cZJ",2/29/2020 3:40,
CNN,A Democratic Florida lawmaker says Sen. Bernie Sanders' partial defense of life under Cuban dictator Fidel Castro imperils the party's ability to win the critical swing state in the presidential election. https://t.co/v0W80bNbrU,2/29/2020 3:30,
CNN,"The world economy could stumble into a recession if the coronavirus outbreak is not contained quickly, former White House economist Kevin Hassett warns. https://t.co/zCd9bJSGYr",2/29/2020 3:20,
CNN,Plans to open a Philadelphia facility that would allow and supervise the injection of illegal drugs have been put on hold. https://t.co/8jquKVIftN,2/29/2020 3:10,
CNN,"The best protection against coronavirus is washing your hands -- but you have to do it properly:

🚿  Wet your hands

🚿  Lather, making sure to get soap in all the nooks and crannies 

🚿  Scrub for *20 seconds*

🚿  Rinse and *dry thoroughly*

https://t.co/H35aUxEc5N",2/29/2020 3:07,
CNN,"GM is adding two shifts and more than 1,200 jobs at two Michigan assembly plants to increase production. https://t.co/Q46Ccc4mZd",2/29/2020 3:00,
CNN,This mother of five from Washington state was able to guess a five-word 'Wheel of Fortune' puzzle with only two letters given https://t.co/HpHO4KA8S7 https://t.co/aEPgDJTHXt,2/29/2020 2:55,
CNN,"Lucy the Elephant, the New Jersey-based attraction whose claim to fame is being the world's largest elephant and the oldest roadside attraction in the United States, will soon open its doors to overnight guests for the first time in over 100 years. https://t.co/SUBRs8UyiL https://t.co/suMOcmEWWi",2/29/2020 2:45,
CNN,These are the young democratic socialists organizing to get Bernie Sanders elected. https://t.co/f6t6Eb1FmP https://t.co/mRC13Zaiet,2/29/2020 2:39,
CNN,"A woman in her 70s is the fifth passenger on the Diamond Princess cruise ship to die from the novel coronavirus, Japan’s Health Ministry says. https://t.co/Kl2niWvYgz",2/29/2020 2:27,
CNN,"JUST IN: A federal appeals court blocks the Trump administration from sending asylum seekers to Mexico to await hearings, a major blow to the administration as it has increasingly relied on the program to send thousands of migrants back to Mexico. https://t.co/ySL39a4ISg",2/29/2020 2:14,
CNN,"Meet the most interesting players in politics, entertainment, and the news on the #AxeFile podcast, hosted by @DavidAxelrod. Subscribe and listen now! https://t.co/WDnOScoo3u https://t.co/OnnetzisYT",2/29/2020 2:00,
CNN,"Advertising spending in the 2020 presidential race just barreled past the $1 billion mark, driven by Michael Bloomberg's relentless rounds of commercials promoting himself as the alternative to President Trump. https://t.co/frEJ6tEWJ3",2/29/2020 1:59,
CNN,"Lawmakers in the House passed a bill Friday to impose sweeping restrictions on flavored vaping and tobacco products. The legislation would ban flavored tobacco products, including menthol-flavored vaping products and cigarettes. https://t.co/WVulPz6n4c",2/29/2020 1:48,
CNN,The highest-ranking officer in the US Marine Corps has ordered Confederate-related paraphernalia to be removed from all Marine installations https://t.co/CuddSsoFXL,2/29/2020 1:44,
CNN,"Vermont Sen. Bernie Sanders holds substantial leads in the two largest states to vote in next week's Super Tuesday lineup of primaries, according to new CNN polls in California and Texas. https://t.co/BcZp53JPSN",2/29/2020 1:30,
CNN,"Heaven Fitch beat her rival in the 106-pound weight class and became the first female to win a high school wrestling state championship in North Carolina, according to the North Carolina High School Athletic Association https://t.co/SRQwwk6x9b https://t.co/JOZ2XeJrdR",2/29/2020 1:20,
CNN,RT @CNNnewsroom: “It puts the whole country at risk when we have a presidential candidate that has good things to say about murderous dicta…,2/29/2020 1:16,
CNN,"This Harry Potter-themed day spa is designed to have you feeling like you're at Hogwarts, with its magical touches from J.K. Rowling's books https://t.co/SYILFn6zYY https://t.co/xzlBSxgrrs",2/29/2020 1:10,
CNN,A heat wave in Antarctica melted 20% of an island's snow in nine days https://t.co/rqS0a6UMAa https://t.co/VOv1sKSBg4,2/29/2020 1:00,
CNN,"RT @CNNnewsroom: If coronavirus spreads “outside of the flu season, then this has legs into the summer and you are absolutely looking at a…",2/29/2020 12:57,
CNN,"In a US Army first, 1,000 recruits took their enlistment oath from an Army astronaut 250 miles above Earth at the International Space Station https://t.co/nApVkfvKDk https://t.co/dhwO3x00Ud",2/29/2020 12:50,
CNN,"CNN will conduct extended interviews with seven Democratic presidential candidates on the eve of the crucial Super Tuesday contests, when 14 states and one US territory will vote https://t.co/9tsm5YmSZ3",2/29/2020 12:40,
CNN,The best prevention against the coronavirus is still washing your hands. Here's the proper way to do it. https://t.co/6glD1dUb7d https://t.co/LwTYXpoHj5,2/29/2020 12:30,
CNN,"Air New Zealand has unveiled its new prototype sleep pods. ""Economy Skynest"" will consist of six full-length sleep pods in the economy cabin. https://t.co/txK0weJkyB https://t.co/NYTehE5YH6",2/29/2020 12:20,
CNN,"The novel coronavirus has symptoms that include a runny nose, cough, sore throat, possibly a headache and maybe a fever, which can last for a couple of days https://t.co/zusr7PX8Bv https://t.co/NG7sveWuGo",2/29/2020 12:10,
CNN,"A 10-year-old boy was accidentally shot by his babysitter when she was taking selfies while holding a gun, a Texas sheriff's office said https://t.co/GlDk8eOeUn",2/29/2020 12:00,
CNN,The highest-ranking officer in the US Marine Corps has ordered Confederate-related paraphernalia to be removed from all Marine installations https://t.co/IrXy0IeAWx,2/28/2020 11:50,
CNN,"South Carolina Rep. Jim Clyburn says Democrats are concerned about picking a nominee who ""would cause down-ballot carnage"" as progressive Sen. Bernie Sanders' current lead in the primaries causes concerns to ripple through the Democratic Party. https://t.co/TVbZJ09drv",2/28/2020 11:40,
CNN,"A British man who was aboard the quarantined Diamond Princess cruise ship has died from the novel coronavirus, according to Japan’s Health Ministry on Friday. He is the first British citizen to die since the virus outbreak. https://t.co/5SkWtCoM5s",2/28/2020 11:30,
CNN,"Researchers have discovered a new type of lion, the size of a domestic cat, with powerful flesh-cutting teeth, which roamed the earth around 24 million years ago. https://t.co/WsZrDzmKsv",2/28/2020 11:20,
CNN,Former Vice President Joe Biden now acknowledges that he wasn't arrested in South Africa during a visit to the country in the 1970s despite recently claiming that he had been. https://t.co/xUK4WmSWk5,2/28/2020 11:10,
CNN,"38% of Americans wouldn't buy Corona beer ""under any circumstances"" because of the coronavirus, according to a recent survey. 

Just to be abundantly clear: There is no link between the virus and the beer. https://t.co/D8fL89Oe0E",2/28/2020 11:00,
CNN,"US stocks tumbled once again on Friday, as coronavirus fears continue to mount. Equities are on track for their worst week since the financial crisis.

The Dow opened 750 points, or 2.9% lower on Friday -- its seventh-straight day in the red. https://t.co/zWqGqyNJ5Z",2/28/2020 10:50,
